path	baseline_sha256	source_sha256	i1_output_sha256	final_sha256	i1_origin	final_progression	changed_from_i0_baseline	allowed_candidate
.agents/plugins/README.md	8cab23501dc459f8241ce23b011cc44f11d4866469ac628bdf1a5b99e50497ba	8cab23501dc459f8241ce23b011cc44f11d4866469ac628bdf1a5b99e50497ba	8cab23501dc459f8241ce23b011cc44f11d4866469ac628bdf1a5b99e50497ba	8cab23501dc459f8241ce23b011cc44f11d4866469ac628bdf1a5b99e50497ba	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
.agents/plugins/installation-verification.json	e15c208d2b23a808c13c345afb05532851eb29ddbcd98875df50cd5661b58c97	e15c208d2b23a808c13c345afb05532851eb29ddbcd98875df50cd5661b58c97	e15c208d2b23a808c13c345afb05532851eb29ddbcd98875df50cd5661b58c97	e15c208d2b23a808c13c345afb05532851eb29ddbcd98875df50cd5661b58c97	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
.agents/plugins/marketplace.json	862be98cdfc26d7cdddda1532e453bcc51e3eef698414494b5a0110b9a40a574	862be98cdfc26d7cdddda1532e453bcc51e3eef698414494b5a0110b9a40a574	862be98cdfc26d7cdddda1532e453bcc51e3eef698414494b5a0110b9a40a574	862be98cdfc26d7cdddda1532e453bcc51e3eef698414494b5a0110b9a40a574	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
.gitattributes	7d6ee01d11a84b151fdf96e796df90f82750e807feaabae1c47b9da7795206f0	7d6ee01d11a84b151fdf96e796df90f82750e807feaabae1c47b9da7795206f0	7d6ee01d11a84b151fdf96e796df90f82750e807feaabae1c47b9da7795206f0	7d6ee01d11a84b151fdf96e796df90f82750e807feaabae1c47b9da7795206f0	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
.gitignore	e745ec2836cf45b110bac5ceba73c02434131044f7c8d5d41f441066a1c604ff	e745ec2836cf45b110bac5ceba73c02434131044f7c8d5d41f441066a1c604ff	e745ec2836cf45b110bac5ceba73c02434131044f7c8d5d41f441066a1c604ff	e745ec2836cf45b110bac5ceba73c02434131044f7c8d5d41f441066a1c604ff	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
AGENTS.md	08f88cf5942d09492ff204f9cb6aa9c4d1e1a7d0b684811563d2e45b2531042c	e822a4514fcc03418fe98f4974fdb7f70147d38ee815d92590ec6802d3af39fa	105cf001742480b9f8bc02776675d3baf692c578428d7018191d8f00604bab87	105cf001742480b9f8bc02776675d3baf692c578428d7018191d8f00604bab87	APPLIED_ADJUDICATED	ASTRA_ADJUDICATED_I1_UNCHANGED	yes	yes
CONTEXT.md	e07e3dce5403c3113ef46b05820c040de44458bf2c4006dad03aeefc9c8bf6f4	e07e3dce5403c3113ef46b05820c040de44458bf2c4006dad03aeefc9c8bf6f4	e07e3dce5403c3113ef46b05820c040de44458bf2c4006dad03aeefc9c8bf6f4	e07e3dce5403c3113ef46b05820c040de44458bf2c4006dad03aeefc9c8bf6f4	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
README.md	adc49c1fbbab6ad268df73dd3fccdd45067612bd7f95ffed202b1f9cb49ae4b6	6555f93652ee6abcfded16fbdb1ab1e6a82cb613797b104bc6da495695c05c50	a2dd7a3de5fa63f1e1291c98be0c19b5b4b6b5baf0828349a425acf807e6d4a0	fb25f5ec00fefa9090d27f1dcd9de3aa6ce60a7bdb00a47607341c2109a33226	APPLIED_ADJUDICATED	ASTRA_ADJUDICATED_FINAL_REVIEW_STATUS	yes	yes
cmd/repomesh-coordinator/main.go	f22e5cbdc33fbdb7d12adcf5db04cffc5d1ef54c79888893af35eb5d38b8d284	f22e5cbdc33fbdb7d12adcf5db04cffc5d1ef54c79888893af35eb5d38b8d284	f22e5cbdc33fbdb7d12adcf5db04cffc5d1ef54c79888893af35eb5d38b8d284	f22e5cbdc33fbdb7d12adcf5db04cffc5d1ef54c79888893af35eb5d38b8d284	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
cmd/repomesh-host-executor/main.go	4d4e1e595c4c39f15b55f5ddd641d17e689284ef5b8cd46a094acac377b27479	4d4e1e595c4c39f15b55f5ddd641d17e689284ef5b8cd46a094acac377b27479	4d4e1e595c4c39f15b55f5ddd641d17e689284ef5b8cd46a094acac377b27479	4d4e1e595c4c39f15b55f5ddd641d17e689284ef5b8cd46a094acac377b27479	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
cmd/repomesh-web/main.go	012e3a33ed2bc26a56e39dd0a5699f868efe131469c1ab60540d1e13b95a2783	11612bc8b6e272e5b962fa2558c0691716684c906e328d9cff7de960e3774421	11612bc8b6e272e5b962fa2558c0691716684c906e328d9cff7de960e3774421	11612bc8b6e272e5b962fa2558c0691716684c906e328d9cff7de960e3774421	APPLIED_SOURCE_EXACT	SOURCE_EXACT_UNCHANGED_AFTER_I1	yes	yes
cmd/repomesh-web/main_test.go	67bd62cca72e09513e976983531bd50b71a951c8fb3663ddb93cfdf01f30a374	67bd62cca72e09513e976983531bd50b71a951c8fb3663ddb93cfdf01f30a374	67bd62cca72e09513e976983531bd50b71a951c8fb3663ddb93cfdf01f30a374	67bd62cca72e09513e976983531bd50b71a951c8fb3663ddb93cfdf01f30a374	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
configs/auth.example.json	ef6a9db98df41982242d628404af6d8dc48c1024a10abd41e5cb03f0f0d9d451	ef6a9db98df41982242d628404af6d8dc48c1024a10abd41e5cb03f0f0d9d451	ef6a9db98df41982242d628404af6d8dc48c1024a10abd41e5cb03f0f0d9d451	ef6a9db98df41982242d628404af6d8dc48c1024a10abd41e5cb03f0f0d9d451	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
configs/repomesh.env.example	a251a2ec36230d4428e3838008b1427b24e43a4b774ba8643fe3dd7461982a0c	a251a2ec36230d4428e3838008b1427b24e43a4b774ba8643fe3dd7461982a0c	a251a2ec36230d4428e3838008b1427b24e43a4b774ba8643fe3dd7461982a0c	a251a2ec36230d4428e3838008b1427b24e43a4b774ba8643fe3dd7461982a0c	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/README.md	96d224789bb6f3090ffd3ed64a5798172e6bd9e3c581deded5fbce3ed1482680	96d224789bb6f3090ffd3ed64a5798172e6bd9e3c581deded5fbce3ed1482680	96d224789bb6f3090ffd3ed64a5798172e6bd9e3c581deded5fbce3ed1482680	96d224789bb6f3090ffd3ed64a5798172e6bd9e3c581deded5fbce3ed1482680	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0001-agentteams-issue-concurrency-and-isolation.md	85f50fa7cc1fd6f84b7d4879aa7bfd696a13861b7e2f345338b0df4ea5af6e6b	85f50fa7cc1fd6f84b7d4879aa7bfd696a13861b7e2f345338b0df4ea5af6e6b	85f50fa7cc1fd6f84b7d4879aa7bfd696a13861b7e2f345338b0df4ea5af6e6b	85f50fa7cc1fd6f84b7d4879aa7bfd696a13861b7e2f345338b0df4ea5af6e6b	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0002-github-app-authorization-and-draft-pr-delivery.md	be144e7f402238e32b74ed176d289bd0d2f552814eef1f08d3d7352d046ba698	be144e7f402238e32b74ed176d289bd0d2f552814eef1f08d3d7352d046ba698	be144e7f402238e32b74ed176d289bd0d2f552814eef1f08d3d7352d046ba698	be144e7f402238e32b74ed176d289bd0d2f552814eef1f08d3d7352d046ba698	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0003-plan-change-authorization-and-activation.md	73d990681870f8430aa6b15a8ae68562eb4bdfa6a938b57b2edea07693e95cb2	73d990681870f8430aa6b15a8ae68562eb4bdfa6a938b57b2edea07693e95cb2	73d990681870f8430aa6b15a8ae68562eb4bdfa6a938b57b2edea07693e95cb2	73d990681870f8430aa6b15a8ae68562eb4bdfa6a938b57b2edea07693e95cb2	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0004-acceptance-rule-clarification.md	b457b8f01191f7145bf8a28592b34f55a6ae4ab092aac33d95c12065d9bb4a65	b457b8f01191f7145bf8a28592b34f55a6ae4ab092aac33d95c12065d9bb4a65	b457b8f01191f7145bf8a28592b34f55a6ae4ab092aac33d95c12065d9bb4a65	b457b8f01191f7145bf8a28592b34f55a6ae4ab092aac33d95c12065d9bb4a65	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0005-optional-project-verification-group.md	99f05c258b935ff075ac10ff368be2ca8262f2c2052cd816ff7dd2382e12abe5	99f05c258b935ff075ac10ff368be2ca8262f2c2052cd816ff7dd2382e12abe5	99f05c258b935ff075ac10ff368be2ca8262f2c2052cd816ff7dd2382e12abe5	99f05c258b935ff075ac10ff368be2ca8262f2c2052cd816ff7dd2382e12abe5	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0006-manager-entry-modes-and-skill-driven-execution.md	231140c9c750cbb6c2fd6b7e9b1f0c4ab72247d16de505e94f885859c6adfef0	231140c9c750cbb6c2fd6b7e9b1f0c4ab72247d16de505e94f885859c6adfef0	231140c9c750cbb6c2fd6b7e9b1f0c4ab72247d16de505e94f885859c6adfef0	231140c9c750cbb6c2fd6b7e9b1f0c4ab72247d16de505e94f885859c6adfef0	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0007-graph-loop-plugin.md	0427ab6ff06b5b667c8190468946314e2887ca481351db90316370ccfb899445	0427ab6ff06b5b667c8190468946314e2887ca481351db90316370ccfb899445	0427ab6ff06b5b667c8190468946314e2887ca481351db90316370ccfb899445	0427ab6ff06b5b667c8190468946314e2887ca481351db90316370ccfb899445	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0008-changeset-attribution-and-history.md	df252cb67899ca972216766bb619d9ea09c105ab7ad474ac149ff6ecc7fc9482	df252cb67899ca972216766bb619d9ea09c105ab7ad474ac149ff6ecc7fc9482	df252cb67899ca972216766bb619d9ea09c105ab7ad474ac149ff6ecc7fc9482	df252cb67899ca972216766bb619d9ea09c105ab7ad474ac149ff6ecc7fc9482	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0009-skill-engineering-deferred.md	2254de15b2564aceec81f93f1e88876ac4203b79b1d867c8e223ce75864dc322	2254de15b2564aceec81f93f1e88876ac4203b79b1d867c8e223ce75864dc322	2254de15b2564aceec81f93f1e88876ac4203b79b1d867c8e223ce75864dc322	2254de15b2564aceec81f93f1e88876ac4203b79b1d867c8e223ce75864dc322	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0010-technology-stack-and-modular-monolith.md	aba9cb57b4020280cb84b1db67e5e0d7129b2e33532e5b13804585822d563c46	aba9cb57b4020280cb84b1db67e5e0d7129b2e33532e5b13804585822d563c46	aba9cb57b4020280cb84b1db67e5e0d7129b2e33532e5b13804585822d563c46	aba9cb57b4020280cb84b1db67e5e0d7129b2e33532e5b13804585822d563c46	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0011-agentteams-controlled-integration.md	8ea03f2e3d44a81f7d26a44b768be8e862f104c80a01058656d8b9a955490d5e	8ea03f2e3d44a81f7d26a44b768be8e862f104c80a01058656d8b9a955490d5e	8ea03f2e3d44a81f7d26a44b768be8e862f104c80a01058656d8b9a955490d5e	8ea03f2e3d44a81f7d26a44b768be8e862f104c80a01058656d8b9a955490d5e	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0012-issue-scoped-upstream-projects.md	a06d3a9535ac4581cf49493b34205ddfc6444ad0d3445530961d5feb8d0ab610	a06d3a9535ac4581cf49493b34205ddfc6444ad0d3445530961d5feb8d0ab610	a06d3a9535ac4581cf49493b34205ddfc6444ad0d3445530961d5feb8d0ab610	a06d3a9535ac4581cf49493b34205ddfc6444ad0d3445530961d5feb8d0ab610	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0013-web-coordinator-host-executor-processes.md	46e5a2e12b0b2d3bb4d8d7540019e23da9aa32461d9cc9524b9a7d1005db8564	46e5a2e12b0b2d3bb4d8d7540019e23da9aa32461d9cc9524b9a7d1005db8564	46e5a2e12b0b2d3bb4d8d7540019e23da9aa32461d9cc9524b9a7d1005db8564	46e5a2e12b0b2d3bb4d8d7540019e23da9aa32461d9cc9524b9a7d1005db8564	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0014-in-process-graph-plugin.md	9c0551e0dc42278d84a09ee0104f5224a890b45b0f4ea52c7e5de0c90b6d81e2	9c0551e0dc42278d84a09ee0104f5224a890b45b0f4ea52c7e5de0c90b6d81e2	9c0551e0dc42278d84a09ee0104f5224a890b45b0f4ea52c7e5de0c90b6d81e2	9c0551e0dc42278d84a09ee0104f5224a890b45b0f4ea52c7e5de0c90b6d81e2	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0015-round-scoped-upstream-dags.md	069b7a25db17df9b0d1851e46773c07a057f1a61090c3a66ed60ab8b055d970d	069b7a25db17df9b0d1851e46773c07a057f1a61090c3a66ed60ab8b055d970d	069b7a25db17df9b0d1851e46773c07a057f1a61090c3a66ed60ab8b055d970d	069b7a25db17df9b0d1851e46773c07a057f1a61090c3a66ed60ab8b055d970d	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0016-transactional-background-work.md	ee551ad9517abe93d73b9b6b1d395fe5a8563f6bd3abe860453bb9e7fd5e4373	ee551ad9517abe93d73b9b6b1d395fe5a8563f6bd3abe860453bb9e7fd5e4373	ee551ad9517abe93d73b9b6b1d395fe5a8563f6bd3abe860453bb9e7fd5e4373	ee551ad9517abe93d73b9b6b1d395fe5a8563f6bd3abe860453bb9e7fd5e4373	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0017-atomic-attempt-resource-reservation.md	60d0517027f3145a94c13ebf23c5280fd85c14298d43005076ceb76654de14c6	60d0517027f3145a94c13ebf23c5280fd85c14298d43005076ceb76654de14c6	60d0517027f3145a94c13ebf23c5280fd85c14298d43005076ceb76654de14c6	60d0517027f3145a94c13ebf23c5280fd85c14298d43005076ceb76654de14c6	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0018-provision-instance-after-first-draft.md	e2cd063a3611324031eda4397fa465613afd49f0eaba4fe37b6cc656d2618d9e	e2cd063a3611324031eda4397fa465613afd49f0eaba4fe37b6cc656d2618d9e	e2cd063a3611324031eda4397fa465613afd49f0eaba4fe37b6cc656d2618d9e	e2cd063a3611324031eda4397fa465613afd49f0eaba4fe37b6cc656d2618d9e	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0019-conversation-issue-separation.md	25c812a8ecb9777d98c36735d8ec26299639a3185c9fd4c3aaccb8ced76f5ce4	25c812a8ecb9777d98c36735d8ec26299639a3185c9fd4c3aaccb8ced76f5ce4	25c812a8ecb9777d98c36735d8ec26299639a3185c9fd4c3aaccb8ced76f5ce4	25c812a8ecb9777d98c36735d8ec26299639a3185c9fd4c3aaccb8ced76f5ce4	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/0020-python-repository-analysis-plugin.md	1b10d03b3af14e065f7062e6d5c62d2c726b30a7bf9264a9c1bb7735bbb8bcf0	1b10d03b3af14e065f7062e6d5c62d2c726b30a7bf9264a9c1bb7735bbb8bcf0	1b10d03b3af14e065f7062e6d5c62d2c726b30a7bf9264a9c1bb7735bbb8bcf0	1b10d03b3af14e065f7062e6d5c62d2c726b30a7bf9264a9c1bb7735bbb8bcf0	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/adr/README.md	4ab35b60788b89a4aac5ef2cba81228a097c7241d457053f30a570445e383319	4ab35b60788b89a4aac5ef2cba81228a097c7241d457053f30a570445e383319	4ab35b60788b89a4aac5ef2cba81228a097c7241d457053f30a570445e383319	4ab35b60788b89a4aac5ef2cba81228a097c7241d457053f30a570445e383319	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/agentteams-survey-2026-09-07/agentteams-api-cli-survey-2026-09-07.md	275076313b0426e8630b48cfaf9b304d3c661037c4de60fca2cc62ffb25bf67d	275076313b0426e8630b48cfaf9b304d3c661037c4de60fca2cc62ffb25bf67d	275076313b0426e8630b48cfaf9b304d3c661037c4de60fca2cc62ffb25bf67d	275076313b0426e8630b48cfaf9b304d3c661037c4de60fca2cc62ffb25bf67d	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/agentteams-survey-2026-09-07/agentteams-survey.html	56a8774ae5f5486b49b1cb647c334d4e9e2599afd4f7d8af3702efd84a139097	56a8774ae5f5486b49b1cb647c334d4e9e2599afd4f7d8af3702efd84a139097	56a8774ae5f5486b49b1cb647c334d4e9e2599afd4f7d8af3702efd84a139097	56a8774ae5f5486b49b1cb647c334d4e9e2599afd4f7d8af3702efd84a139097	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/agentteams-survey-2026-09-07/agentteams-survey.md	9083d5ed90d3908291c920704e8e65f7049e0a587b616259a4843a50adcd2323	9083d5ed90d3908291c920704e8e65f7049e0a587b616259a4843a50adcd2323	9083d5ed90d3908291c920704e8e65f7049e0a587b616259a4843a50adcd2323	9083d5ed90d3908291c920704e8e65f7049e0a587b616259a4843a50adcd2323	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/DEVELOPMENT-START.md	6f561d198e547a8947f2f57368698c251c24da9eb2ffba5c9225207d213fc665	3ddd1f98ff479b5ff53b43dec6acdbbe93ac571cd02197333a46db260393163e	821445b4e3d79e39ebdb5805709196a358460ec1b32dc36d319b599485d70eb6	dc5318afcdf1b5adca5777cefb20515ab96d38993a923780ffa30a3d934a8beb	APPLIED_ADJUDICATED	ASTRA_ADJUDICATED_FINAL_REVIEW_STATUS	yes	yes
docs/current/HANDOFF-BACKEND-DESIGN.md	c6671c9bbfdedafbc9b29ecfaaa22811aed55d71a0f730e794e76c38735350f4	c6671c9bbfdedafbc9b29ecfaaa22811aed55d71a0f730e794e76c38735350f4	c6671c9bbfdedafbc9b29ecfaaa22811aed55d71a0f730e794e76c38735350f4	c6671c9bbfdedafbc9b29ecfaaa22811aed55d71a0f730e794e76c38735350f4	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/HANDOFF-PAGE-API-DESIGN.md	e1ceab1765460c1d67ad9ef30e407fcfd54946fd3feeac50fd90ffc8415b1d92	e1ceab1765460c1d67ad9ef30e407fcfd54946fd3feeac50fd90ffc8415b1d92	e1ceab1765460c1d67ad9ef30e407fcfd54946fd3feeac50fd90ffc8415b1d92	e1ceab1765460c1d67ad9ef30e407fcfd54946fd3feeac50fd90ffc8415b1d92	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/HANDOFF.md	86e67979ff9bfe5913fd79e2995749a610ff72e46fd4e2e6b5b16344a50f0e3f	9db3351c4ef115a44dd6b84dde041fa18e2aaebd53691f6f3320030e071f8b9f	9f5034f8d7ed1661f6ae6c5748f6a5d2cacd51b2e689b0f0bf3e8c85e7f580fe	8d8fbf5f797858e412fc687cb9c018bcbc61d966ac7d0f4d79d4717bf1e85f3b	APPLIED_ADJUDICATED	ASTRA_ADJUDICATED_FINAL_REVIEW_STATUS	yes	yes
docs/current/IMPLEMENTATION-PLAN.md	de48c73d9d61c5fab4d76a3aa73803b88b02d4ab4e79e83c7b1c20cf95524f85	3976a9bf72d07cbfb93500d24f40760a1df67e8cb115a021e6b06b1f79a440b2	2921a7f452386e744baf1f3a2acdf11ac89c9e7e5eaf1ef7c5e458c032489417	cdbdb94ba5bfc023866ae1c9c777addd00497cb712fe44e2c986bd4fbf832022	APPLIED_ADJUDICATED	ASTRA_ADJUDICATED_FINAL_REVIEW_STATUS	yes	yes
docs/current/NEXT-TASK-B03-PROMPT.md	6bcdb04ae991f0848234873de135d9c7a60d057cbab0bc666d85da14c55fefa5	6bcdb04ae991f0848234873de135d9c7a60d057cbab0bc666d85da14c55fefa5	6bcdb04ae991f0848234873de135d9c7a60d057cbab0bc666d85da14c55fefa5	6bcdb04ae991f0848234873de135d9c7a60d057cbab0bc666d85da14c55fefa5	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/README.md	a10931f313e82c562d24ea116eca896ca7c23404a7e41c112858b52a80f8873d	c2a131bb8b4b3c0289307507e431cc590ad96d2f179c1c170e078ab3809e7f7f	0ec72ad82c37f494acef293bd80100fa12519e66d6b76c05924c303c5aeb1295	7b47bfceac41c824bf4192d7d5267449390895a12194fac1aed73d9c69e9dc34	APPLIED_ADJUDICATED	ASTRA_ADJUDICATED_FINAL_REVIEW_STATUS	yes	yes
docs/current/agentteams-validation-plan.md	e704fb68cdfd4d14f47a1dec5847c77dde2d142e9b7075302a7efc777d676298	e704fb68cdfd4d14f47a1dec5847c77dde2d142e9b7075302a7efc777d676298	e704fb68cdfd4d14f47a1dec5847c77dde2d142e9b7075302a7efc777d676298	e704fb68cdfd4d14f47a1dec5847c77dde2d142e9b7075302a7efc777d676298	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/architecture-design-v1.md	ba53e413485fd269df0529974b2cdc3d7b87a3e46c9e35ccad6f130f0c290c28	ba53e413485fd269df0529974b2cdc3d7b87a3e46c9e35ccad6f130f0c290c28	ba53e413485fd269df0529974b2cdc3d7b87a3e46c9e35ccad6f130f0c290c28	ba53e413485fd269df0529974b2cdc3d7b87a3e46c9e35ccad6f130f0c290c28	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/authentication-browser-api-draft.md	154f6cc20b8b5e4c855f05c5f1e2b9db621e35b9cb4e5f3c3691b6a3b8723314	154f6cc20b8b5e4c855f05c5f1e2b9db621e35b9cb4e5f3c3691b6a3b8723314	154f6cc20b8b5e4c855f05c5f1e2b9db621e35b9cb4e5f3c3691b6a3b8723314	154f6cc20b8b5e4c855f05c5f1e2b9db621e35b9cb4e5f3c3691b6a3b8723314	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/authentication-development.md	18ed03be042593ee3aa00cf85347af6d2e85e8fdea8fc41a76fe24e37da30e2c	18ed03be042593ee3aa00cf85347af6d2e85e8fdea8fc41a76fe24e37da30e2c	18ed03be042593ee3aa00cf85347af6d2e85e8fdea8fc41a76fe24e37da30e2c	18ed03be042593ee3aa00cf85347af6d2e85e8fdea8fc41a76fe24e37da30e2c	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/b02-authentication-adoption.md	dca520d190f30bcb1e4e253231810158b219b531fd92cd0c9afa4ec69ddd9d20	dca520d190f30bcb1e4e253231810158b219b531fd92cd0c9afa4ec69ddd9d20	dca520d190f30bcb1e4e253231810158b219b531fd92cd0c9afa4ec69ddd9d20	dca520d190f30bcb1e4e253231810158b219b531fd92cd0c9afa4ec69ddd9d20	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/b02-github-live-acceptance.md	125143bc56c47b57fee4201c71b39195efa0b08eab0bca5decaa39675775fe7a	125143bc56c47b57fee4201c71b39195efa0b08eab0bca5decaa39675775fe7a	125143bc56c47b57fee4201c71b39195efa0b08eab0bca5decaa39675775fe7a	125143bc56c47b57fee4201c71b39195efa0b08eab0bca5decaa39675775fe7a	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/backend-first-batch-persistence.md	43dda965802c2a1fdf20cb13cde1e5f0034bbc3824f5f070953678ba95028330	43dda965802c2a1fdf20cb13cde1e5f0034bbc3824f5f070953678ba95028330	43dda965802c2a1fdf20cb13cde1e5f0034bbc3824f5f070953678ba95028330	43dda965802c2a1fdf20cb13cde1e5f0034bbc3824f5f070953678ba95028330	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/backend-first-batch-sources-draft.md	18a76bc1e0b948e125f08b58ddea6e56686597de76e90c32034721db33dbfad2	18a76bc1e0b948e125f08b58ddea6e56686597de76e90c32034721db33dbfad2	18a76bc1e0b948e125f08b58ddea6e56686597de76e90c32034721db33dbfad2	18a76bc1e0b948e125f08b58ddea6e56686597de76e90c32034721db33dbfad2	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/backend-first-development-access-draft.md	96b5c2cfb67a49a912fa302c59144e9756b0e1b2bf16d14b3cc1929cb69a08b6	96b5c2cfb67a49a912fa302c59144e9756b0e1b2bf16d14b3cc1929cb69a08b6	96b5c2cfb67a49a912fa302c59144e9756b0e1b2bf16d14b3cc1929cb69a08b6	96b5c2cfb67a49a912fa302c59144e9756b0e1b2bf16d14b3cc1929cb69a08b6	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/backend-message-clarification-design.md	b7f7c7d8d5eae7ff1782948ea9ebfde78aaff3282c48f77e303aff41aeccf75d	b7f7c7d8d5eae7ff1782948ea9ebfde78aaff3282c48f77e303aff41aeccf75d	b7f7c7d8d5eae7ff1782948ea9ebfde78aaff3282c48f77e303aff41aeccf75d	b7f7c7d8d5eae7ff1782948ea9ebfde78aaff3282c48f77e303aff41aeccf75d	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/backend-model-operations-draft.md	d593383e60801c8bacc029ce7b38137d2cdf87643f1b3280f9e2cd91b8924015	d593383e60801c8bacc029ce7b38137d2cdf87643f1b3280f9e2cd91b8924015	d593383e60801c8bacc029ce7b38137d2cdf87643f1b3280f9e2cd91b8924015	d593383e60801c8bacc029ce7b38137d2cdf87643f1b3280f9e2cd91b8924015	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/changeset-design.md	a1e29131eb781ee9afc790e6e81d76f6a03701d246a1814e623060118988a87a	a1e29131eb781ee9afc790e6e81d76f6a03701d246a1814e623060118988a87a	a1e29131eb781ee9afc790e6e81d76f6a03701d246a1814e623060118988a87a	a1e29131eb781ee9afc790e6e81d76f6a03701d246a1814e623060118988a87a	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/changeset-structure.md	d7793b3c9b62bbe02b4c60061ebab3d70393680c48d67f9e5afcf84bfcfaf3c4	d7793b3c9b62bbe02b4c60061ebab3d70393680c48d67f9e5afcf84bfcfaf3c4	d7793b3c9b62bbe02b4c60061ebab3d70393680c48d67f9e5afcf84bfcfaf3c4	d7793b3c9b62bbe02b4c60061ebab3d70393680c48d67f9e5afcf84bfcfaf3c4	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
docs/current/conversation-issue-separation-design.md	1cd805d7fb279a9109e7a6211bdfd5b59b3909ae41beeedef0db98dd0007b614	1cd805d7fb279a9109e7a6211bdfd5b59b3909ae41beeedef0db98dd0007b614	1cd805d7fb279a9109e7a6211bdfd5b59b3909ae41beeedef0db98dd0007b614	1cd805d7fb279a9109e7a6211bdfd5b59b3909ae41beeedef0db98dd0007b614	I0_UNCHANGED	UNCHANGED_FROM_I0_BASELINE	no	no
